index,RSI
2014-10-27,42.6696
2014-10-24,42.7796
2014-10-23,43.2781
2014-10-22,42.9249
2014-10-21,41.3966
2014-10-20,39.5987
2014-10-17,39.6171
2014-10-16,36.8943
2014-10-15,36.7459
2014-10-14,37.7767
2014-10-13,38.9701
2014-10-10,40.1998
2014-10-09,42.4137
2014-10-08,42.0667
2014-10-07,43.0661
2014-10-06,44.0963
2014-10-03,42.3359
2014-10-02,40.6177
2014-10-01,41.6343
2014-09-30,43.0276
2014-09-29,43.1754
2014-09-26,43.7551
2014-09-25,46.3720
2014-09-24,46.8906
2014-09-23,46.8621
2014-09-22,47.8987
2014-09-19,49.2576
2014-09-18,49.4433
2014-09-17,49.1877
2014-09-16,48.1705
2014-09-15,47.9108
2014-09-12,48.2991
2014-09-11,47.8296
2014-09-10,46.4787
2014-09-09,46.9844
2014-09-08,46.9709
2014-09-05,46.5422
2014-09-04,46.7047
2014-09-03,47.4135
2014-09-02,46.7754
2014-08-29,46.4494
2014-08-28,44.7042
2014-08-27,44.7261
2014-08-26,45.1719
2014-08-25,44.6960
2014-08-22,44.1665
2014-08-21,44.4174
2014-08-20,44.0135
2014-08-19,44.0541
2014-08-18,43.6191
2014-08-15,42.6783
2014-08-14,43.2914
2014-08-13,42.6224
2014-08-12,42.4555
2014-08-11,43.4692
2014-08-08,42.1362
2014-08-07,43.2054
2014-08-06,42.6641
2014-08-05,42.8074
2014-08-04,43.0825
2014-08-01,42.0470
2014-07-31,48.0660
2014-07-30,49.1139
2014-07-29,52.2282
2014-07-28,50.8869
2014-07-25,49.0831
2014-07-24,50.4496
2014-07-23,50.4902
2014-07-22,51.3584
2014-07-21,52.0042
2014-07-18,51.8776
2014-07-17,50.5568
2014-07-16,52.9719
2014-07-15,62.5661
2014-07-14,57.7880
2014-07-11,56.5181
2014-07-10,55.7704
2014-07-09,58.8817
2014-07-08,58.1937
2014-07-07,57.9322
2014-07-03,58.1003
2014-07-02,57.8900
2014-07-01,57.7410
2014-06-30,57.9628
2014-06-27,56.2497
2014-06-26,57.2561
2014-06-25,56.2241
2014-06-24,57.2795
2014-06-23,57.9584
2014-06-20,58.2878
2014-06-19,57.4557
2014-06-18,58.1688
2014-06-17,56.6260
2014-06-16,57.9868
2014-06-13,57.6073
2014-06-12,59.0980
2014-06-11,59.5032
2014-06-10,59.8088
2014-06-09,59.7103
2014-06-06,59.0331
2014-06-05,58.3883
2014-06-04,56.4408
2014-06-03,55.7356
2014-06-02,55.5942
2014-05-30,55.4231
2014-05-29,54.5622
2014-05-28,54.2304
2014-05-27,55.2123
2014-05-23,53.8697
2014-05-22,53.7253
2014-05-21,53.3100
2014-05-20,53.6377
2014-05-19,53.1023
2014-05-16,53.3697
2014-05-15,55.3615
2014-05-14,55.5111
2014-05-13,56.3719
2014-05-12,55.2443
2014-05-09,54.3902
2014-05-08,54.9239
2014-05-07,55.1626
2014-05-06,54.9553
2014-05-05,54.1818
2014-05-02,54.2347
2014-05-01,53.8065
2014-04-30,52.4022
2014-04-29,51.9388
2014-04-28,51.8003
2014-04-25,52.4441
2014-04-24,53.2618
2014-04-23,54.4372
2014-04-22,53.8714
2014-04-21,52.6103
2014-04-17,53.2844
2014-04-16,51.9213
2014-04-15,51.4102
2014-04-14,50.5644
2014-04-11,50.1218
2014-04-10,51.8839
2014-04-09,51.2914
2014-04-08,50.1477
2014-04-07,52.1547
2014-04-04,54.1988
2014-04-03,53.8742
2014-04-02,53.3321
2014-04-01,53.2085
2014-03-31,51.4871
2014-03-28,50.4678
2014-03-27,49.8157
2014-03-26,50.7593
2014-03-25,50.9627
2014-03-24,50.4090
2014-03-21,49.7527
2014-03-20,49.5062
2014-03-19,50.3645
2014-03-18,49.9296
2014-03-17,49.1674
2014-03-14,49.1188
2014-03-13,50.7085
2014-03-12,50.3927
2014-03-11,50.9451
2014-03-10,52.3152
2014-03-07,53.1179
2014-03-06,52.2167
2014-03-05,52.0960
2014-03-04,52.2095
2014-03-03,50.7939
2014-02-28,51.2064
2014-02-27,51.0410
2014-02-26,51.4779
2014-02-25,48.9134
2014-02-24,48.8019
2014-02-21,49.8101
2014-02-20,49.6085
2014-02-19,49.6840
2014-02-18,51.0435
2014-02-14,50.2616
2014-02-13,49.1715
2014-02-12,49.0478
2014-02-11,48.3054
2014-02-10,47.6016
2014-02-07,47.5235
2014-02-06,46.6641
2014-02-05,45.9519
2014-02-04,47.4471
2014-02-03,49.3476
2014-01-31,48.6947
2014-01-30,50.5403
2014-01-29,48.2448
2014-01-28,48.0141
2014-01-27,47.3216
2014-01-24,50.5036
2014-01-23,51.5843
2014-01-22,52.6400
2014-01-21,52.0868
2014-01-17,52.4309
2014-01-16,52.9470
2014-01-15,52.8557
2014-01-14,51.6099
2014-01-13,52.4000
2014-01-10,51.7510
2014-01-09,51.2530
2014-01-08,48.1097
2014-01-07,47.9195
2014-01-06,47.6451
2014-01-03,47.4237
2014-01-02,47.6370
2013-12-31,47.3040
2013-12-30,47.8727
2013-12-27,47.7915
2013-12-26,46.9793
2013-12-24,45.8019
2013-12-23,48.0635
2013-12-20,46.5015
2013-12-19,47.2921
2013-12-18,51.5512
2013-12-17,55.6140
2013-12-16,55.9206
2013-12-13,55.0763
2013-12-12,55.5187
2013-12-11,58.5235
2013-12-10,58.1129
2013-12-09,58.4573
2013-12-06,57.5132
2013-12-05,55.6104
2013-12-04,56.1813
2013-12-03,57.4707
2013-12-02,57.9943
2013-11-29,58.6953
2013-11-27,56.8354
2013-11-26,57.8737
2013-11-25,57.4673
2013-11-22,57.2238
2013-11-21,56.0867
2013-11-20,55.9532
2013-11-19,56.2474
2013-11-18,56.8777
2013-11-15,56.4619
2013-11-14,56.5857
2013-11-13,55.7104
2013-11-12,56.1354
2013-11-11,56.0883
2013-11-08,54.9153
2013-11-07,56.3556
2013-11-06,55.8975
2013-11-05,55.9572
2013-11-04,55.7557
2013-11-01,54.7053
2013-10-31,55.1473
2013-10-30,56.2548
2013-10-29,56.6078
2013-10-28,57.3350
2013-10-25,57.5512
2013-10-24,57.1468
2013-10-23,56.7123
2013-10-22,56.7312
2013-10-21,57.5399
2013-10-18,56.7647
2013-10-17,53.3540
2013-10-16,53.2244
2013-10-15,52.2958
2013-10-14,51.2951
2013-10-11,51.1607
2013-10-10,51.2650
2013-10-09,51.2324
2013-10-08,52.3509
2013-10-07,52.6640
2013-10-04,52.1797
2013-10-03,51.7253
2013-10-02,51.2700
2013-10-01,50.2356
2013-09-30,49.3408
2013-09-27,50.4435
2013-09-26,49.8929
2013-09-25,49.7800
2013-09-24,49.6204
2013-09-23,50.7784
2013-09-20,51.8376
2013-09-19,51.5009
2013-09-18,51.4250
2013-09-17,51.4884
2013-09-16,51.9448
2013-09-13,51.0622
2013-09-12,51.4806
2013-09-11,52.3237
2013-09-10,50.2214
2013-09-09,49.3720
2013-09-06,49.9665
2013-09-05,49.7069
2013-09-04,49.2038
2013-09-03,50.6687
2013-08-30,50.2180
2013-08-29,49.6906
2013-08-28,49.8390
2013-08-27,49.6171
2013-08-26,50.3766
2013-08-23,50.4642
2013-08-22,49.4701
2013-08-21,49.5410
2013-08-20,49.5969
2013-08-19,49.2734
2013-08-16,49.4770
2013-08-15,49.7195
2013-08-14,50.8354
2013-08-13,50.9039
2013-08-12,50.1106
2013-08-09,50.4984
2013-08-08,50.9935
2013-08-07,50.2810
2013-08-06,50.5306
2013-08-05,49.6642
2013-08-02,49.6253
2013-08-01,49.8650
2013-07-31,49.1017
2013-07-30,48.9872
2013-07-29,48.5188
2013-07-26,49.4479
2013-07-25,49.8871
2013-07-24,50.4007
2013-07-23,50.2327
2013-07-22,50.0903
2013-07-19,49.7841
2013-07-18,50.4988
2013-07-17,52.8087
2013-07-16,52.7074
2013-07-15,52.6296
2013-07-12,52.9107
2013-07-11,54.5295
2013-07-10,52.8378
2013-07-09,51.7444
2013-07-08,51.6065
2013-07-05,51.2871
2013-07-03,50.4953
2013-07-02,50.9081
2013-07-01,50.3494
2013-06-28,50.3267
2013-06-27,50.8407
2013-06-26,50.7528
2013-06-25,49.6343
2013-06-24,48.9228
2013-06-21,50.3894
2013-06-20,50.1780
2013-06-19,51.9540
2013-06-18,51.1199
2013-06-17,51.5483
2013-06-14,51.3315
2013-06-13,49.4174
2013-06-12,51.0710
2013-06-11,50.3881
2013-06-10,52.2497
2013-06-07,52.3466
2013-06-06,52.8283
2013-06-05,53.8393
2013-06-04,54.0353
2013-06-03,55.4115
2013-05-31,57.2456
2013-05-30,56.4673
2013-05-29,56.0028
2013-05-28,56.3111
2013-05-24,55.1998
2013-05-23,54.5696
2013-05-22,56.2664
2013-05-21,55.7785
2013-05-20,56.7514
2013-05-17,56.1497
2013-05-16,55.1997
2013-05-15,54.1601
2013-05-14,53.2661
2013-05-13,53.6254
2013-05-10,52.9910
2013-05-09,52.7972
2013-05-08,51.2837
2013-05-07,50.7890
2013-05-06,50.4063
2013-05-03,49.6360
2013-05-02,48.3365
2013-05-01,49.9198
2013-04-30,48.5344
2013-04-29,47.7200
2013-04-26,48.1901
2013-04-25,48.2792
2013-04-24,48.1259
2013-04-23,48.0095
2013-04-22,47.4759
2013-04-19,45.4163
2013-04-18,47.4257
2013-04-17,49.5352
2013-04-16,48.4879
2013-04-15,48.9643
2013-04-12,50.8081
2013-04-11,51.3514
2013-04-10,49.8411
2013-04-09,51.5006
2013-04-08,50.5263
2013-04-05,48.6364
2013-04-04,48.9449
2013-04-03,49.9798
2013-04-02,50.3582
2013-04-01,51.2744
2013-03-28,50.5619
2013-03-27,50.4267
2013-03-26,51.0002
2013-03-25,50.2135
2013-03-22,51.5277
2013-03-21,50.7552
2013-03-20,52.3049
2013-03-19,51.8267
2013-03-18,51.5761
2013-03-15,55.6131
2013-03-14,55.4520
2013-03-13,55.1087
2013-03-12,55.5848
2013-03-11,55.5071
2013-03-08,54.7052
2013-03-07,54.7862
2013-03-06,53.9035
2013-03-05,53.9822
2013-03-04,54.0987
2013-03-01,54.4971
2013-02-28,55.5349
2013-02-27,54.0840
2013-02-26,53.8867
2013-02-25,56.0304
2013-02-22,55.1367
2013-02-21,54.3452
2013-02-20,57.0102
2013-02-19,56.9567
2013-02-15,56.6597
2013-02-14,57.3264
2013-02-13,55.3908
2013-02-12,53.5491
2013-02-11,53.8634
2013-02-08,52.7972
2013-02-07,53.1867
2013-02-06,52.8565
2013-02-05,53.0009
2013-02-04,52.2310
2013-02-01,53.1785
2013-01-31,53.2045
2013-01-30,54.8801
2013-01-29,54.5811
2013-01-28,54.0374
2013-01-25,54.0634
2013-01-24,55.3317
2013-01-23,58.4450
2013-01-22,57.1757
2013-01-18,58.6586
2013-01-17,58.1086
2013-01-16,57.9498
2013-01-15,57.6660
2013-01-14,56.9354
2013-01-11,57.2876
2013-01-10,57.6383
2013-01-09,57.1117
2013-01-08,57.8044
2013-01-07,57.5207
2013-01-04,57.2176
2013-01-03,57.9083
2013-01-02,57.2718
2012-12-31,53.9787
2012-12-28,54.8698
2012-12-27,55.6222
2012-12-26,55.9514
2012-12-24,55.2680
2012-12-21,54.9406
2012-12-20,56.0704
2012-12-19,55.8365
2012-12-18,54.1224
2012-12-17,53.2125
2012-12-14,53.1897
2012-12-13,53.1672
2012-12-12,54.0991
2012-12-11,53.6934
2012-12-10,52.9243
2012-12-07,53.1475
2012-12-06,52.8979
2012-12-05,52.7256
2012-12-04,52.6617
2012-12-03,54.0742
2012-11-30,53.9610
2012-11-29,53.4274
2012-11-28,51.7020
2012-11-27,50.9009
2012-11-26,51.0492
2012-11-23,50.5370
2012-11-21,50.3522
2012-11-20,50.0283
2012-11-19,48.8019
2012-11-16,47.8124
2012-11-15,48.3554
2012-11-14,49.2870
2012-11-13,48.6794
2012-11-12,48.0112
2012-11-09,47.7099
2012-11-08,48.9920
2012-11-07,49.5731
2012-11-06,50.4394
2012-11-05,49.4637
2012-11-02,50.6820
2012-11-01,48.7829
2012-10-31,48.8685
2012-10-26,48.4461
2012-10-25,48.7693
2012-10-24,49.2908
2012-10-23,48.1011
2012-10-22,48.4395
2012-10-19,49.0147
2012-10-18,45.8050
2012-10-17,46.9303
2012-10-16,45.4816
2012-10-15,44.6466
2012-10-12,44.9854
2012-10-11,44.9952
2012-10-10,45.2590
2012-10-09,46.1155
2012-10-08,46.3435
2012-10-05,46.6889
2012-10-04,45.8037
2012-10-03,45.3691
2012-10-02,45.2669
2012-10-01,45.5275
2012-09-28,44.0689
2012-09-27,43.9086
2012-09-26,43.8521
2012-09-25,45.0115
2012-09-24,44.7574
2012-09-21,45.8628
2012-09-20,45.4939
2012-09-19,44.7424
2012-09-18,44.6555
2012-09-17,45.3754
2012-09-14,45.3842
2012-09-13,45.7583
2012-09-12,47.8512
2012-09-11,47.8730
2012-09-10,47.8631
2012-09-07,47.2120
2012-09-06,45.8931
2012-09-05,45.2877
2012-09-04,45.5767
2012-08-31,45.9156
2012-08-30,45.2753
2012-08-29,45.7161
2012-08-28,46.2000
2012-08-27,47.3037
2012-08-24,47.4065
2012-08-23,48.4504
2012-08-22,49.0473
2012-08-21,51.1049
2012-08-20,51.2639
2012-08-17,51.3101
2012-08-16,51.2323
2012-08-15,50.6553
2012-08-14,51.4142
2012-08-13,50.8262
2012-08-10,50.9140
2012-08-09,50.5781
2012-08-08,50.3358
2012-08-07,50.1452
2012-08-06,49.5157
2012-08-03,48.8386
2012-08-02,47.8278
2012-08-01,49.0695
2012-07-31,48.5783
2012-07-30,48.7377
2012-07-27,47.6568
2012-07-26,47.0478
2012-07-25,46.4524
2012-07-24,47.4795
2012-07-23,46.8286
2012-07-20,47.5917
2012-07-19,46.4768
2012-07-18,46.0777
2012-07-17,48.0380
2012-07-16,48.0537
2012-07-13,47.4540
2012-07-12,47.4036
2012-07-11,48.8964
2012-07-10,49.7300
2012-07-09,49.7139
2012-07-06,50.2186
2012-07-05,50.9982
2012-07-03,49.9377
2012-07-02,49.6699
2012-06-29,49.3565
2012-06-28,47.3582
2012-06-27,48.5819
2012-06-26,47.9244
2012-06-25,47.7849
2012-06-22,49.0233
2012-06-21,50.9344
2012-06-20,50.9506
2012-06-19,50.1279
2012-06-18,48.7182
2012-06-15,48.2413
2012-06-14,47.7222
2012-06-13,48.8855
2012-06-12,48.6067
2012-06-11,50.6367
2012-06-08,49.3797
2012-06-07,50.4817
2012-06-06,49.0681
2012-06-05,46.8112
2012-06-04,46.8662
2012-06-01,47.6205
2012-05-31,49.9163
2012-05-30,51.4282
2012-05-29,51.1083
2012-05-25,50.0095
2012-05-24,49.4728
2012-05-23,48.1756
2012-05-22,50.2286
2012-05-21,48.4590
2012-05-18,49.2448
2012-05-17,51.5056
2012-05-16,51.7440
2012-05-15,49.9113
2012-05-14,50.9720
2012-05-11,51.0482
2012-05-10,52.1698
2012-05-09,50.9470
2012-05-08,52.5620
2012-05-07,52.1917
2012-05-04,53.9596
2012-05-03,55.0814
2012-05-02,54.8572
2012-05-01,54.4269
2012-04-30,55.0043
2012-04-27,54.6239
2012-04-26,53.5866
2012-04-25,53.8266
2012-04-24,53.6138
2012-04-23,52.2995
2012-04-20,53.1668
2012-04-19,54.5770
2012-04-18,53.5371
2012-04-17,53.8779
2012-04-16,52.9775
2012-04-13,53.3517
2012-04-12,52.1894
2012-04-11,52.4600
2012-04-10,53.0786
2012-04-09,52.1157
2012-04-05,53.5967
2012-04-04,53.8740
2012-04-03,55.3527
2012-04-02,54.0536
2012-03-30,54.8174
2012-03-29,53.3926
2012-03-28,55.1976
2012-03-27,55.1547
2012-03-26,54.1547
2012-03-23,54.4119
2012-03-22,54.4729
2012-03-21,55.1420
2012-03-20,54.8362
2012-03-19,55.1359
2012-03-16,55.7451
2012-03-15,55.1135
2012-03-14,54.8327
2012-03-13,54.1640
2012-03-12,54.1421
2012-03-09,54.1026
2012-03-08,53.6712
2012-03-07,51.8256
2012-03-06,54.9107
2012-03-05,56.8020
2012-03-02,59.1836
2012-03-01,58.7993
2012-02-29,58.7535
2012-02-28,58.7460
2012-02-27,57.6993
2012-02-24,58.8049
2012-02-23,58.4587
2012-02-22,58.3914
2012-02-21,58.9442
2012-02-17,59.1207
2012-02-16,57.7295
2012-02-15,58.5650
2012-02-14,58.7405
2012-02-13,58.7812
2012-02-10,58.5338
2012-02-09,60.0118
2012-02-08,60.2269
2012-02-07,60.5521
2012-02-06,59.8797
2012-02-03,60.2496
2012-02-02,60.1253
2012-02-01,59.1596
2012-01-31,58.2261
2012-01-30,57.4654
2012-01-27,57.8168
2012-01-26,57.5617
2012-01-25,57.5617
2012-01-24,55.6767
2012-01-23,55.5034
2012-01-20,55.7087
2012-01-19,54.7276
2012-01-18,53.5230
2012-01-17,54.3695
2012-01-13,53.6109
2012-01-12,52.6625
2012-01-11,51.9672
2012-01-10,51.6178
2012-01-09,51.1363
2012-01-06,51.0977
2012-01-05,50.4043
2012-01-04,50.3273
2012-01-03,50.5045
2011-12-30,49.4699
2011-12-29,48.5047
2011-12-28,49.2583
2011-12-27,49.0425
2011-12-23,48.8821
2011-12-22,48.1642
2011-12-21,48.1566
2011-12-20,47.6574
2011-12-19,48.4003
2011-12-16,47.6351
2011-12-15,47.4322
2011-12-14,48.0218
2011-12-13,48.9433
2011-12-12,49.4726
2011-12-09,50.0944
2011-12-08,50.6644
2011-12-07,50.3006
2011-12-06,51.0195
2011-12-05,51.0892
2011-12-02,51.0168
2011-12-01,50.8803
2011-11-30,49.9597
2011-11-29,48.0869
2011-11-28,47.6964
2011-11-25,45.7395
2011-11-23,46.7089
2011-11-22,47.5519
2011-11-21,47.4665
2011-11-18,48.2192
2011-11-17,49.0628
2011-11-16,48.9471
2011-11-15,49.7248
2011-11-14,50.2393
2011-11-11,50.0307
2011-11-10,49.7849
2011-11-09,49.7337
2011-11-08,51.1039
2011-11-07,50.7862
2011-11-04,50.2564
2011-11-03,50.4764
2011-11-02,49.5076
2011-11-01,49.1186
2011-10-31,50.7303
2011-10-28,50.8375
2011-10-27,51.5947
2011-10-26,49.4155
2011-10-25,46.9263
2011-10-24,45.6536
2011-10-21,45.1750
2011-10-20,44.5153
2011-10-19,46.5697
2011-10-18,45.7515
2011-10-17,46.4074
2011-10-14,46.2374
2011-10-13,45.8148
2011-10-12,45.1794
2011-10-11,44.1560
2011-10-10,43.1564
2011-10-07,42.5885
2011-10-06,41.8840
2011-10-05,40.5937
2011-10-04,38.9571
2011-10-03,39.8516
2011-09-30,40.5194
2011-09-29,41.0520
2011-09-28,41.8747
2011-09-27,41.7614
2011-09-26,39.9829
2011-09-23,38.8268
2011-09-22,39.6709
2011-09-21,41.5105
2011-09-20,42.0291
2011-09-19,41.3556
2011-09-16,42.4090
2011-09-15,42.1922
2011-09-14,41.5196
2011-09-13,40.7403
2011-09-12,40.9852
2011-09-09,41.8391
2011-09-08,42.7142
2011-09-07,42.0580
2011-09-06,40.4070
2011-09-02,42.1107
2011-09-01,43.3917
2011-08-31,43.7186
2011-08-30,43.7421
2011-08-29,42.7868
2011-08-26,40.3520
2011-08-25,41.3003
2011-08-24,39.9201
2011-08-23,39.0136
2011-08-22,39.9577
2011-08-19,39.9162
2011-08-18,42.5150
2011-08-17,44.7482
2011-08-16,45.8581
2011-08-15,46.8973
2011-08-12,45.8610
2011-08-11,41.7661
2011-08-10,42.1876
2011-08-09,41.6546
2011-08-08,42.2757
2011-08-05,45.4982
2011-08-04,48.6637
2011-08-03,49.0899
2011-08-02,51.8211
2011-08-01,53.3080
2011-07-29,52.1483
2011-07-28,53.9070
2011-07-27,53.7614
2011-07-26,54.6198
2011-07-25,52.6216
2011-07-22,55.3721
2011-07-21,54.8555
2011-07-20,55.6064
2011-07-19,54.6381
2011-07-18,54.5327
2011-07-15,54.9408
2011-07-14,55.4851
2011-07-13,55.8409
2011-07-12,55.5773
2011-07-11,56.1958
2011-07-08,56.4118
2011-07-07,57.8917
2011-07-06,57.0490
2011-07-05,57.9251
2011-07-01,56.9780
2011-06-30,56.2497
2011-06-29,55.5174
2011-06-28,54.4341
2011-06-27,54.1893
2011-06-24,55.1025
2011-06-23,54.4724
2011-06-22,55.5004
2011-06-21,54.6422
2011-06-20,53.2528
2011-06-17,54.1331
2011-06-16,54.3439
2011-06-15,54.1432
2011-06-14,54.5064
2011-06-13,54.2782
2011-06-10,54.6273
2011-06-09,54.3733
2011-06-08,54.3026
2011-06-07,54.8789
2011-06-06,55.3635
2011-06-03,55.0860
2011-06-02,57.2031
2011-06-01,59.2731
2011-05-31,60.2255
2011-05-27,58.6562
2011-05-26,58.0300
2011-05-25,57.2203
2011-05-24,57.3210
2011-05-23,56.8582
2011-05-20,58.6746
2011-05-19,59.3688
2011-05-18,57.9976
2011-05-17,57.7815
2011-05-16,58.5579
2011-05-13,60.3630
2011-05-12,60.0604
2011-05-11,61.5544
2011-05-10,60.7673
2011-05-09,60.2479
2011-05-06,60.1216
2011-05-05,57.0664
2011-05-04,61.0006
2011-05-03,62.9207
2011-05-02,64.7733
2011-04-29,63.0821
2011-04-28,62.4685
2011-04-27,63.3880
2011-04-26,64.5324
2011-04-25,60.6899
2011-04-21,61.0702
2011-04-20,58.6109
2011-04-19,52.6646
2011-04-18,52.9661
2011-04-15,54.0730
2011-04-14,53.1708
2011-04-13,54.5765
2011-04-12,55.1790
2011-04-11,57.4508
2011-04-08,57.8796
2011-04-07,57.7245
2011-04-06,57.6916
2011-04-05,56.9908
2011-04-04,58.0095
2011-04-01,57.9023
2011-03-31,56.8067
2011-03-30,56.7080
2011-03-29,54.8710
2011-03-28,54.5686
2011-03-25,54.0563
2011-03-24,53.1833
2011-03-23,51.9083
2011-03-22,52.4704
2011-03-21,51.6865
2011-03-18,51.4528
2011-03-17,50.6370
2011-03-16,51.4223
2011-03-15,50.7201
2011-03-14,51.8581
2011-03-11,51.1353
2011-03-10,52.6145
2011-03-09,53.9631
2011-03-08,53.9044
2011-03-07,57.1112
2011-03-04,56.7270
2011-03-03,54.8676
2011-03-02,54.0246
2011-03-01,56.6642
2011-02-28,56.2438
2011-02-25,54.8278
2011-02-24,55.1943
2011-02-23,55.2094
2011-02-22,58.5707
2011-02-18,59.4056
2011-02-17,58.6403
2011-02-16,57.8592
2011-02-15,57.2579
2011-02-14,57.1255
2011-02-11,56.8628
2011-02-10,56.5055
2011-02-09,57.1259
2011-02-08,57.5610
2011-02-07,58.2623
2011-02-04,57.9601
2011-02-03,57.5572
2011-02-02,58.0587
2011-02-01,57.4399
2011-01-31,55.7190
2011-01-28,57.4238
2011-01-27,58.4762
2011-01-26,57.7951
2011-01-25,59.7384
2011-01-24,59.2484
2011-01-21,58.9582
2011-01-20,58.2269
2011-01-19,61.8623
2011-01-18,63.8771
2011-01-14,62.2920
2011-01-13,63.7899
2011-01-12,60.4208
2011-01-11,59.1221
2011-01-10,57.7029
2011-01-07,58.8623
2011-01-06,59.6878
2011-01-05,59.1920
2011-01-04,61.3371
2011-01-03,61.4189
2010-12-31,61.3429
2010-12-30,61.6216
2010-12-29,61.3751
2010-12-28,61.7652
2010-12-27,61.4884
2010-12-23,61.8330
2010-12-22,63.2662
2010-12-21,62.1949
2010-12-20,62.8413
2010-12-17,62.0179
2010-12-16,61.1347
2010-12-15,62.0679
2010-12-14,61.9370
2010-12-13,62.4184
2010-12-10,61.9999
2010-12-09,61.4742
2010-12-08,63.1543
2010-12-07,62.2316
2010-12-06,62.8311
2010-12-03,62.3944
2010-12-02,63.4360
2010-12-01,63.0428
2010-11-30,61.4713
2010-11-29,61.4594
2010-11-26,62.2752
2010-11-24,61.4442
2010-11-23,61.1956
2010-11-22,61.0781
2010-11-19,60.5970
2010-11-18,59.9439
2010-11-17,58.8714
2010-11-16,59.4944
2010-11-15,60.5934
2010-11-12,61.1763
2010-11-11,61.0958
2010-11-10,61.2564
2010-11-09,62.2214
2010-11-08,62.0800
2010-11-05,62.0975
2010-11-04,60.6510
2010-11-03,59.5824
2010-11-02,59.8057
2010-11-01,59.5304
2010-10-29,57.9737
2010-10-28,59.4210
2010-10-27,59.0663
2010-10-26,58.7234
2010-10-25,58.9243
2010-10-22,58.9012
2010-10-21,57.7836
2010-10-20,56.2480
2010-10-19,56.6015
2010-10-18,58.2879
2010-10-15,58.7221
2010-10-14,58.5117
2010-10-13,58.0443
2010-10-12,57.4791
2010-10-11,57.4556
2010-10-08,57.4556
2010-10-07,58.1073
2010-10-06,57.8948
2010-10-05,57.1412
2010-10-04,56.8351
2010-10-01,56.9091
2010-09-30,56.1338
2010-09-29,54.4520
2010-09-28,54.2243
2010-09-27,53.7939
2010-09-24,53.1929
2010-09-23,52.1149
2010-09-22,53.1545
2010-09-21,53.5275
2010-09-20,52.9016
2010-09-17,52.5754
2010-09-16,52.5395
2010-09-15,51.3193
2010-09-14,50.9138
2010-09-13,50.2720
2010-09-10,50.4113
2010-09-09,52.0819
2010-09-08,51.4223
2010-09-07,52.1279
2010-09-03,52.0809
2010-09-02,50.6755
2010-09-01,49.5913
2010-08-31,48.0342
2010-08-30,48.8738
2010-08-27,48.5663
2010-08-26,48.5029
2010-08-25,47.8577
2010-08-24,48.6689
2010-08-23,50.0472
2010-08-20,50.2066
2010-08-19,51.4335
2010-08-18,51.8108
2010-08-17,51.1531
2010-08-16,50.1617
2010-08-13,50.4895
2010-08-12,51.2209
2010-08-11,53.0471
2010-08-10,54.7958
2010-08-09,55.5599
2010-08-06,54.5130
2010-08-05,54.9873
2010-08-04,54.2150
2010-08-03,54.1590
2010-08-02,54.3159
2010-07-30,52.3711
2010-07-29,53.8521
2010-07-28,54.7686
2010-07-27,56.4210
2010-07-26,55.0308
2010-07-23,53.4895
2010-07-22,52.2739
2010-07-21,52.1994
2010-07-20,49.5282
2010-07-19,50.1945
2010-07-16,51.6989
2010-07-15,51.7405
2010-07-14,52.1254
2010-07-13,51.2596
2010-07-12,51.2213
2010-07-09,51.5263
2010-07-08,51.2658
2010-07-07,48.6283
2010-07-06,49.5460
2010-07-02,49.4932
2010-07-01,49.1135
2010-06-30,49.5939
2010-06-29,49.9606
2010-06-28,50.7236
2010-06-25,50.4008
2010-06-24,50.9946
2010-06-23,51.6954
2010-06-22,53.3741
2010-06-21,53.9937
2010-06-18,53.0143
2010-06-17,53.8872
2010-06-16,53.4348
2010-06-15,52.8871
2010-06-14,53.2013
2010-06-11,51.4646
2010-06-10,50.9837
2010-06-09,49.6094
2010-06-08,49.4714
2010-06-07,51.2929
2010-06-04,50.6646
2010-06-03,53.8950
2010-06-02,53.1763
2010-06-01,53.6643
2010-05-28,54.3793
2010-05-27,53.4465
2010-05-26,51.2734
2010-05-25,49.1555
2010-05-24,51.0166
2010-05-21,48.9899
2010-05-20,50.3067
2010-05-19,53.0982
2010-05-18,53.9836
2010-05-17,53.6380
2010-05-14,54.5401
2010-05-13,55.2415
2010-05-12,54.3555
2010-05-11,53.8244
2010-05-10,52.4861
2010-05-07,51.4926
2010-05-06,55.4770
2010-05-05,57.5483
2010-05-04,60.1640
2010-05-03,61.5289
2010-04-30,62.7192
2010-04-29,61.7096
2010-04-28,60.2909
2010-04-27,60.2499
2010-04-26,60.0608
2010-04-23,59.4646
2010-04-22,58.6084
2010-04-21,60.3469
2010-04-20,60.0625
2010-04-19,59.3663
2010-04-16,60.9224
2010-04-15,60.9224
2010-04-14,59.6439
2010-04-13,59.5480
2010-04-12,61.6043
2010-04-09,60.7922
2010-04-08,60.2638
2010-04-07,60.8427
2010-04-06,59.9786
2010-04-05,59.8697
2010-04-01,60.3336
2010-03-31,59.3091
2010-03-30,59.1590
2010-03-29,58.3625
2010-03-26,58.6729
2010-03-25,60.7788
2010-03-24,61.0022
2010-03-23,61.2639
2010-03-22,59.6943
2010-03-19,61.8294
2010-03-18,61.4250
2010-03-17,61.5906
2010-03-16,61.1138
2010-03-15,60.3819
2010-03-12,60.1316
